id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
108,,6,0,1,1,0,0,1,0,0,0,255,255,255,45,2696.01,"HANA_ARASHI",R,26,93,140,-0.389,-0.024,0.418,1.941,-0.381,1.45,-36.544,32.071,90,10,0,0,146.794,-150,-2.125,0,0,5,2,R,"Penguin_iDOL",190,80,0.299,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,-37.38,-0.004,-17.171,-22.052,-47.772,-17.254,-62.614,19.406,-49.522,8.268,-65.476,40.915,-90.664,-15.7,-109.595,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2700.393,-0.066,-37.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
109,,6,0,1,1,0,1,1,0,0,0,255,255,255,46,2711.662,"HANA_ARASHI",R,13,86,126,-4.728,-1.286,0.251,1.934,-1.461,1.122,-36.544,24.726,75,25,0,4,-390.434,312.348,13.327,-1.203,-17.401,5,2,R,"Penguin_iDOL",190,80,0.299,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,-37.162,0.006,-17.176,-21.74,-46.805,-17.257,-62.622,19.515,-49.363,9.631,-64.985,40.915,-90.664,-15.518,-109.622,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
110,,6,0,1,1,0,2,1,0,0,0,255,255,255,47,2734.656,"HANA_ARASHI",R,26,84,136,0.648,1.416,0.54,2.169,0.187,2.349,-36.544,44.677,78,22,0,4,58.225,-150,-32.879,0,0,5,2,R,"Penguin_iDOL",190,80,0.299,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2737.352,5,,578,0,,,,,,,,,,,,,,,,,,,0.068,-37.169,0.057,-16.659,-22.111,-47.55,-17.255,-62.616,19.49,-49.352,10.2,-65.041,40.915,-90.664,-21.612,-113.818,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
111,,6,0,1,1,0,0,2,0,0,0,255,255,255,48,2756.703,"HANA_ARASHI",R,13,84,122,-8.977,0.959,0.548,2.122,0.223,1.917,-36.544,42.558,78,17,5,2,-349.969,357.102,8.445,0,0,6,0,L,"눈꽃",190,80,0.505,3,38,W,Y,1,2757.934,255,192,140,56,47,145,103,-9.189,25.118,0.049,0.654,-20.249,-0.2,0,0.462,-433.194,-189.394,369.422,2754.436,-1.501,-23.574,2756.515,3,-18.704,0.059,-59.692,0,0,,2763.226,,,,,,,,,,,,,2763.042,6,,147,4,,,,,,,,,,,2762.441,2,,,,,,,0.007,-37.405,0.015,-17.092,-21.719,-47.117,-13.629,-64.748,21.448,-50.78,11.332,-64.62,40.922,-90.671,-20.716,-115.543,-40.822,-90.57,0.047,-36.896,,"mungjungh",-0.207,-17.14,,"うよすま",-21.397,-47.425,,"하루（Haru）",-13.619,-64.745,92,"Pugeuk",21.621,-50.528,,"즉석카레",14.159,-66.969,,"AI",40.9,-90.65,,"Kr_Luna",-20.789,-115.544,,"AI",-40.8,-90.55,,,,,,,,2762.076,-18.816,-40.469,2760.072,-19.135,-60.76,,,,,,,,,,,,,,,,,,,,,,,,,2761.232,-17.527,-54.493,,,,,,,,,,,,,,,,"",2,0,"하루（Haru）",,,,6,""
112,SIDE,6,0,1,1,0,0,2,0,0,0,255,255,255,,2765.361,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.344,0.067,-38.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,64,""
113,,7,1,1,1,0,0,0,0,0,0,255,255,255,51,2813.539,"눈꽃",R,5,68,119,1.511,0.059,0.4,1.778,0.777,1.615,-36.64,7.971,56,44,0,2,-78.278,0,0,0,0,2,3,L,"하루（Haru）",160,95,0.397,3,38,W,Y,1,2814.699,214,90,83,62,37,145,104,20.754,-18.22,0.448,0.873,-20.635,0.82,0,0.203,-313.753,-507.364,-64.349,2814.569,31.365,-90.595,2814.755,6,30.215,1.2,-88.562,0,0,,2819.638,,,,,,,,,,,,,2818.547,2,,456,0,,,,,,,,,,,,,,,,,,,0.132,-37.595,0.072,-17.453,-22.186,-48.59,-11.236,-65.894,24.366,-51.57,11.576,-63.918,40.944,-90.691,3.714,-108.612,-40.845,-90.591,0.312,-37.334,,"Pring__",0.08,-17.467,,"Penguin_iDOL",-22.499,-48.384,,"Yaksok~",-11.233,-65.881,,"_Gosomi",24.409,-51.464,,"CoalCat",11.669,-63.776,,"AI",40.9,-90.65,,"ByeolBam",3.611,-108.864,,"AI",-40.8,-90.55,,2823.302,1.33,-39.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"AI",,,,64,""
114,,7,1,1,1,0,0,1,0,0,0,255,255,255,52,2839.593,"눈꽃",R,14,63,105,0.231,-1.183,0.1,1.798,-0.626,1.316,-36.64,14.983,54,46,0,4,367.048,319.593,0,0,0,3,4,R,"Pugeuk",190,85.842,0.349,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.187,-37.794,0.008,-17.447,-22.162,-49.331,-15.267,-63.594,23.094,-54.312,9.604,-63.666,40.922,-90.671,0.425,-109.097,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2843.674,-0.179,-37.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
115,,7,1,1,1,0,1,1,0,0,0,255,255,255,53,2852.792,"눈꽃",R,13,52,98,-1.788,0.294,0.217,2.029,-0.031,2.282,-36.64,18.108,100,0,0,4,-347.842,312.348,0,0,0,3,4,R,"Pugeuk",190,85.842,0.349,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-37.786,0.016,-17.401,-22.224,-49.234,-15.337,-63.77,22.649,-53.609,9.426,-64.189,40.915,-90.664,-0.149,-108.756,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2857.881,-0.37,-37.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
116,,7,1,1,1,0,2,1,0,0,0,255,255,255,54,2867.547,"눈꽃",R,14,58,101,-0.281,-1.618,0.067,1.761,-0.818,1.107,-36.64,19.925,54,46,0,2,333.471,343.651,0,0,0,3,4,R,"Pugeuk",190,85.842,0.349,3,38,W,Y,1,2868.749,255,94,43,34,17,128,125,-30,46.709,-0.076,0.568,-21.435,0.62,0,0.742,477.066,-255.636,258.956,2864.942,-1.119,-22.421,2866.515,2,-21.279,1.444,-44.9,0,0,,,,,,,,,,,,,,,2872.051,3,,147,0,,,,,,,,,,,2871.518,2,,,,,,,-0.251,-37.767,0.014,-17.403,-22.136,-49.358,-15.456,-63.705,22.671,-53.635,9.467,-64.207,40.915,-90.664,-0.154,-108.669,-40.815,-90.564,0.246,-37.468,,"Pring__",0.05,-17.543,,"Penguin_iDOL",-22.184,-49.261,77,"Yaksok~",-16.162,-65.256,,"_Gosomi",22.679,-53.575,,"CoalCat",9.456,-64.107,,"AI",40.9,-90.65,,"ByeolBam",-0.164,-108.686,,"AI",-40.8,-90.55,,2874.262,-0.762,-37.945,,,,2870.32,-21.7,-45.152,,,,,,,,,,,,,,,,,,,,,,,,,2873.197,-17.524,-39.326,,,,,,,,,,,,,,,,,,,"",2,0,"Penguin_iDOL",,,2875.688,96,""
117,,7,1,1,1,0,0,2,0,0,0,255,255,255,55,2887.045,"눈꽃",R,14,68,110,-1.509,-1.209,0.03,1.806,-1.023,1.373,-36.64,9.792,59,41,0,4,196.897,400,0,0,0,4,1,R,"mungjungh",190,86.732,0.403,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195,-37.782,0.02,-17.395,-22.541,-49.026,-16.215,-63.361,22.662,-53.707,8.576,-64.901,40.915,-90.664,-4.755,-107.982,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2891.151,-0.086,-37.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
118,,7,1,1,1,0,1,2,0,0,0,255,255,255,56,2901.897,"눈꽃",R,3,61,103,0.438,-0.42,0.369,1.875,1.013,1.692,-36.64,28.341,56,44,0,0,-411.792,237.899,0,0,0,4,1,R,"mungjungh",190,86.732,0.403,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,-37.619,0.02,-17.4,-22.462,-49.019,-15.613,-63.762,22.685,-53.353,8.67,-63.898,40.915,-90.664,-0.908,-108.198,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2905.989,-0.057,-37.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
119,,7,1,1,1,0,2,2,0,0,0,255,255,255,57,2917.552,"눈꽃",R,45,48,92,-0.397,-0.848,0.056,1.618,-0.661,0.903,-36.64,19.667,41,59,0,0,209.091,-150,0,0,0,4,1,R,"mungjungh",190,86.732,0.403,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,2920.343,4,,578,0,,,,,,,,,,,,,,,,,,,-0.202,-37.684,0.038,-17.322,-22.379,-49.038,-15.387,-63.798,22.634,-53.317,8.649,-63.95,40.915,-90.664,-0.341,-107.981,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
120,SIDE,7,1,1,1,0,0,2,0,0,0,255,255,255,,2921.97,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
121,,7,0,1,1,0,0,0,0,0,0,255,255,255,49,2969.986,"HANA_ARASHI",R,32,89,140,1.609,0.421,0.48,2.07,-0.093,1.865,-36.544,43.414,65,35,0,2,250,-150,2.904,0,0,0,7,R,"ByeolBam",175.4,90,0.5,3,38,W,Y,1,2970.822,216,123,35,21,11,103,67,44.777,23.159,-0.125,1.27,-20.031,-0.34,0,0.341,285.858,523.288,66.75,,,,2971.742,2,-22.573,2.937,-58.217,0,0,,2976.618,,,,,,,,,,,,,2975.687,0,,451,0,,,,,,,,,,,,,,,,,,,-0.009,-37.408,-0.143,-16.928,-21.218,-46.585,-14.633,-63.593,19.003,-47.137,11.054,-59.895,40.952,-90.698,0,-109.89,-40.852,-90.598,0.225,-36.701,,"mungjungh",-0.116,-16.939,,"うよすま",-20.954,-46.525,85,"하루（Haru）",-14.635,-63.591,,"Pugeuk",18.816,-48.122,,"Kr_Luna",10.794,-59.991,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2980.412,-2.307,-35.837,,,,2975.699,-22.91,-58.643,2975.742,-22.931,-58.601,,,,,,,,,,,,,,,,,,,,,,2978.849,-20.418,-56.279,,,,,,,,,,,,,,,,,,,"",1,0,"うよすま",,,,38,""
122,,7,0,1,1,0,0,1,0,0,0,255,255,255,50,2992.612,"HANA_ARASHI",R,13,83,122,-2.173,-0.698,0.429,1.984,-0.33,1.564,-36.544,31.901,78,22,0,2,-390.434,312.348,5.6,0,0,1,5,R,"CoalCat",174.6,83,0.397,3,38,W,Y,1,2993.906,222,145,71,70,56,145,113,25.175,41.811,-0.378,0.753,-20.718,0.8,0,0.551,461.545,127.682,361.488,2994.515,-69.258,-90.914,2996.315,8,-68.107,0.068,-91.303,1,0,,2998.667,3003.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,-37.455,0.169,-16.785,-21.692,-47.652,-15.817,-61.499,17.668,-49.658,4.147,-60.478,40.918,-90.666,0,-109.86,-40.815,-90.564,-0.048,-36.83,,"mungjungh",0.154,-16.804,,"うよすま",-21.548,-47.406,,"하루（Haru）",-15.771,-61.655,85,"Pugeuk",17.787,-49.561,,"Kr_Luna",7.429,-62.177,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3010.127,-4.52,-35.781,,,,,,,3004.056,-23.227,-69.956,,,,,,,,,,,,,,,,,,,,,,,,,3008.906,-14.14,-54.237,,,,,,,,,,,,,,,,"",2,0,"AI",3003.045,,,36,""
123,,7,0,1,1,0,0,1,0,1,0,255,15,255,51,3019.847,"HANA_ARASHI",R,26,86,139,-1.172,0.508,0.428,2.05,-0.337,1.784,-36.544,30.1,91,9,0,2,-137.801,-150,-9.565,0,0,2,0,L,"Pring__",190,92.741,0.481,3,38,W,Y,1,3021.007,255,142,111,105,69,145,104,114.722,35.839,-0.239,1.182,-19.975,-0.14,0,0.488,591.489,48.226,-88.405,,,,,,,,,0,0,,,,,,,,,,,,,3020.395,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-37.279,0.155,-16.994,-20.249,-46.525,-11.637,-64.571,20.651,-46.194,6.982,-58.824,40.915,-90.664,0,-109.85,-40.815,-90.564,0.28,-36.89,,"mungjungh",0.181,-17,,"うよすま",-19.735,-46.524,,"하루（Haru）",-11.639,-64.56,,"Pugeuk",20.625,-47.601,,"Kr_Luna",7.006,-58.784,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",3024.15,,,0,""
124,,7,0,1,1,0,1,1,0,1,0,255,15,255,52,3032.265,"HANA_ARASHI",R,32,82,133,0.565,1.262,0.481,2.085,-0.089,2.252,-36.544,41.324,85,15,0,2,222.489,-150,-17.144,0,0,2,0,L,"Pring__",190,92.741,0.481,3,38,W,Y,1,3033.304,252,127,113,103,62,145,121,111.506,45.307,0.101,1.471,-19.911,0.21,0,0.375,572.056,-178.262,-31.227,,,,,,,,,0,0,,,,,,,,,,,,,3041.004,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-37.423,-0.184,-16.702,-20.836,-47.461,-10.505,-65.379,21.294,-47.404,14.431,-60.521,40.907,-90.657,0,-109.85,-40.807,-90.557,-0.017,-37.182,,"mungjungh",0.006,-16.691,,"うよすま",-20.576,-47.3,,"하루（Haru）",-10.781,-65.027,,"Pugeuk",21.125,-47.371,,"Kr_Luna",14.704,-60.299,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",3036.507,,,0,""
125,,7,0,1,1,0,2,1,0,1,0,255,15,255,53,3044.744,"HANA_ARASHI",R,26,82,134,-1.209,-0.854,0.406,1.676,-0.438,0.93,-36.544,26.622,62,38,0,2,-71.849,-150,9.407,0,0,2,0,L,"Pring__",190,92.741,0.481,3,38,W,Y,1,3045.655,255,193,80,140,70,145,118,29.899,-44.301,-0.217,0.707,-20.574,0.18,0,0.602,447.71,376.363,-133.816,3046.515,68.262,-100.678,3047.716,6,64.593,0.056,-98.124,1,0,,3052.956,,,,,,,3048.038,3053.073,,,,,,,,,,,,,,,,,,,,,,3057.08,3,,,,,-0.026,-37.318,0.077,-17.297,-20.885,-47.463,-11.472,-64.989,21.605,-48.573,14.7,-60.482,40.907,-90.657,0,-109.85,-40.807,-90.557,0.165,-36.833,,"mungjungh",0.045,-17.297,,"うよすま",-20.717,-47.326,,"하루（Haru）",-11.475,-64.996,78,"Pugeuk",21.559,-48.521,,"Kr_Luna",14.584,-60.473,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3061.637,-2.148,-38.239,,,,,,,3056.669,1.048,-59.743,,,,,,,,,,,,,,,,,,,,,,,,,3060.489,-4.987,-55.863,,,,,,,,,,,,,,,,"",2,0,"AI",,3048.038,3053.073,36,""
126,,7,0,1,2,0,0,1,1,0,0,10,255,255,54,3073.728,"HANA_ARASHI",R,32,88,140,1.378,1.117,0.566,2.13,0.305,2.09,-36.544,49.489,67,33,0,2,250,-150,22.471,0,0,3,4,R,"_Gosomi",175,86.368,0.474,3,38,W,Y,1,3074.81,181,48,81,43,31,139,105,102.278,-70.99,0.224,1.265,-19.351,0.89,0,0.453,252.351,539.469,-72.748,,,,,,,,,0,0,,,,,,,,,,,,3086.753,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-37.43,0.121,-17.213,-19.736,-40.522,-13.949,-63.969,18.792,-46.986,10.237,-63.236,40.918,-90.666,0,-109.86,-40.815,-90.564,0.261,-36.809,,"mungjungh",0.094,-17.205,,"うよすま",-19.411,-42.641,,"하루（Haru）",-13.959,-63.998,,"Pugeuk",18.759,-46.954,,"Kr_Luna",7.028,-63.96,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
127,,7,0,1,2,0,1,1,1,0,0,10,255,255,55,3087.363,"HANA_ARASHI",R,10,79,119,-3.183,2.127,0.238,2.41,-1.393,3.314,-36.544,57.487,85,15,0,1,0,400,-21.136,0,0,3,4,R,"_Gosomi",175,86.368,0.474,,38,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3098.559,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,-37.608,0.065,-17.234,-19.779,-40.833,-15.387,-63.679,17.991,-47.113,3.685,-61.715,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
128,,7,0,1,2,1,1,1,1,0,0,10,255,255,56,3099.379,"HANA_ARASHI",R,26,90,140,-2.415,-1.664,0.232,1.673,-1.249,0.486,-36.544,12.732,38,62,0,1,142.105,-150,23.838,-0.544,-16.873,3,4,R,"_Gosomi",175,86.368,0.474,,38,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3108.662,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-37.174,0.083,-17.205,-19.963,-40.552,-15.34,-63.719,17.998,-47.419,1.492,-60.244,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
129,,7,0,1,2,2,1,1,1,0,0,10,255,255,57,3112.206,"HANA_ARASHI",R,26,91,140,-0.737,-0.205,0.392,1.913,-0.504,1.327,-36.544,31.983,74,26,0,2,126.395,-150,-2.692,0,0,3,4,R,"_Gosomi",175,86.368,0.474,3,38,W,Y,1,3113.272,204,90,92,92,36,145,94,24.293,11.787,-0.2,0.78,-19.375,0.98,0,0.367,443.857,-403.701,4.125,3114.262,-10.562,-103.593,3114.396,7,-10.465,1.983,-101.016,0,0,,3118.93,,,,3118.444,,,,,,,,,3118.554,3,,456,0,,,,,,,,,,,,,,,,,,,-0.074,-37.355,-0.011,-17.159,-20.065,-40.773,-15.329,-63.731,18.052,-47.617,3.048,-60.729,40.907,-90.657,0,-109.85,-40.807,-90.557,0.063,-36.721,,"mungjungh",-0.022,-17.172,,"うよすま",-18.862,-42.749,,"하루（Haru）",-15.333,-63.726,,"Pugeuk",17.962,-47.487,,"Kr_Luna",6.257,-60.775,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,3123.433,-18.779,-40.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"AI",3118.444,,,2,""
130,SIDE,7,0,1,2,0,0,2,0,1,0,255,10,255,,3126.732,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
131,,8,1,1,2,0,0,0,0,0,0,255,255,255,58,3211.094,"Pring__",R,32,90,140,-0.337,-0.133,0.151,1.396,-0.464,1.371,-36.191,23.161,26,74,0,2,250,-200,27.322,0,0,5,1,R,"HANA_ARASHI",190,90,0.25,3,51,W,Y,1,3212.114,255,90,103,82,38,145,130,27.668,38.252,-0.328,0.981,-19.599,0.43,0,0.621,483.198,335.049,119.421,3212.782,-81.479,-105.313,,,,,,0,0,,3217.911,3222.558,3227.744,3232.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,-37.193,0.008,-17.84,-21.834,-50.17,-14.63,-64.202,22.813,-52.209,9.882,-63.728,40.922,-90.67,-0.172,-109.451,-40.822,-90.57,-0.36,-36.644,,"눈꽃",-0.049,-17.86,,"Penguin_iDOL",-21.857,-50.129,,"Yaksok~",-14.624,-64.19,,"_Gosomi",22.786,-52.121,,"CoalCat",9.891,-63.722,,"AI",40.9,-90.65,,"ByeolBam",-0.052,-109.079,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",3222.558,3227.744,,0,""
132,,8,1,2,2,0,0,0,0,0,0,255,255,255,59,3262.891,"Pring__",R,13,80,106,0.532,-0.207,0.497,1.563,0.763,1.825,-36.191,43.511,12,88,0,2,-353.14,300,1.548,0,0,6,5,L,"Kr_Luna",190,95,0.498,5,38,W,Y,1,3263.796,121,112,132,85,41,138,132,112.549,-18.98,0.09,0.925,-20.272,0.43,0,0.2,467.944,-364.426,90.676,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-37.161,-0.106,-17.896,-22.337,-48.789,-15.06,-63.596,23.64,-52.397,11.42,-63.138,40.915,-90.664,-0.627,-107.97,-40.815,-90.564,-0.152,-36.642,,"눈꽃",-0.135,-17.911,,"Penguin_iDOL",-22.146,-48.833,,"Yaksok~",-15.035,-63.615,,"_Gosomi",23.65,-52.356,,"CoalCat",11.458,-63.029,,"AI",40.9,-90.65,,"ByeolBam",2.199,-109.132,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
