id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
190,,9,1,5,5,0,1,2,0,0,1,255,255,3,90,4453.232,"Pring__",R,32,84,136,1.58,0.019,0.374,1.523,0.342,1.456,-36.191,42.838,13,87,0,2,250,-200,-1.424,0,0,2,2,R,"SUGUN",190,82,0.5,3,66,W,Y,1,4454.282,138,66,27,57,9,73,67,54.889,40.62,0.298,1.002,-19.91,-0.74,0,0.33,470.821,95.823,-359.369,,,,4458.377,2,-26.242,3.628,-49.475,0,0,,4459.947,,,,,,,,,4459.753,,,4453.518,4459.323,2,,451,0,,,,,,,,,,,,,,,,,,,0.012,-37.618,0.164,-16.794,-19.993,-44.545,-17.777,-58.767,19.91,-40.929,7.51,-61.539,43.37,-94.12,0,-109.86,-49.263,-95.45,-0.171,-36.851,,"소솨소솨",-0.07,-16.973,,"_Chun",-19.585,-45.031,,"Pugeuk",-17.794,-58.73,,"Muna_328",19.681,-44.729,,"Kr_Luna",8.883,-61.656,,"ddil_ddil69",43.358,-94.187,,"AI",0,-109.84,,"눈꽃",-49.27,-95.452,,,,,,,,4459.333,-26.547,-49.838,4459.416,-26.941,-50.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"_Chun",,,4459.753,65,""
191,SIDE,9,1,5,5,0,0,2,0,0,1,255,255,3,,4462.959,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
192,,9,0,5,5,0,0,0,0,0,0,255,255,255,83,4499.281,"HANA_ARASHI",R,26,92,140,-2.553,-0.87,0.22,1.764,-1.303,0.922,-36.544,10.372,27,73,0,2,132.708,-150,9.853,0,0,1,0,L,"Pring__",190,92.741,0.481,3,66,W,Y,1,4500.164,255,134,125,98,84,145,97,21.645,41.606,-0.733,0.6,-20.631,-0.47,0,0.49,-160.764,566.739,113.85,4502.361,-47.671,-64.133,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,-37.506,-0.071,-17.318,-19.384,-45.82,-15.253,-63.459,20.432,-48.15,11.447,-62.476,40.908,-90.657,11.534,-121.984,-40.808,-90.557,0.026,-36.793,,"Ainy4／あいにゃ",-0.054,-17.349,,"SUGUN",-19.463,-45.601,,"_Gosomi",-11.508,-64.629,,"ke ro",20.225,-47.732,,"CoalCat",11.579,-62.358,,"AI",40.9,-90.65,,"うよすま",11.562,-121.975,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
193,,9,0,5,5,0,1,0,0,0,0,255,255,255,84,4520.802,"HANA_ARASHI",R,26,97,140,-3.922,-1.212,0.092,1.698,-1.899,0.708,-36.544,10.368,33,67,0,2,137.668,-150,14.129,0,0,1,0,L,"Pring__",190,92.741,0.481,3,66,W,Y,1,4521.747,230,142,117,86,68,145,46,-66.323,65.104,-0.884,0.368,-20.339,-0.16,0,0.592,-0.709,560.917,213.007,4520.919,-1.163,-20.469,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-37.344,-0.065,-17.35,-20.058,-46.42,-14.414,-63.419,21.019,-48.749,12.708,-62.981,40.915,-90.664,8.85,-122.24,-40.815,-90.564,0.163,-36.725,,"Ainy4／あいにゃ",-0.175,-17.472,,"SUGUN",-20.018,-46.293,,"_Gosomi",-14.402,-63.393,,"ke ro",21.168,-48.403,,"CoalCat",12.727,-62.832,,"AI",40.9,-90.65,,"うよすま",8.853,-122.237,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
194,,9,0,5,5,0,2,0,0,0,0,255,255,255,85,4536.732,"HANA_ARASHI",R,26,88,140,1.376,1.063,0.592,2.137,0.428,2.132,-36.544,43.801,90,10,0,4,113.326,-150,7.629,0,0,1,0,L,"Pring__",190,92.741,0.481,,66,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4539.511,1,,578,0,,,,,,,,,,,,,,,,,,,0.078,-37.465,-0.045,-17.343,-20.165,-46.726,-14.094,-63.934,21.369,-47.512,12.66,-62.368,40.915,-90.664,9.305,-123.656,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
195,,9,0,5,5,0,0,1,0,0,0,255,255,255,86,4559.608,"HANA_ARASHI",R,32,85,138,-0.135,0.158,0.431,1.956,-0.321,1.535,-36.544,28.988,87,13,0,0,180.538,-150,3.519,0,0,2,5,L,"Kr_Luna",174.125,92,0.498,,66,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-37.205,-0.044,-17.254,-19.72,-46.331,-10.412,-65.741,21.298,-47.512,12.463,-62.233,40.93,-90.677,16.27,-123.886,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
196,,9,0,5,5,0,1,1,0,0,0,255,255,255,87,4573.652,"HANA_ARASHI",R,13,75,113,-3.048,-0.957,0.357,1.944,-0.665,1.494,-36.544,25.26,75,25,0,2,-377.095,328.328,-9.499,0,0,2,5,L,"Kr_Luna",174.125,92,0.498,3,66,W,Y,0,4574.559,237,126,128,82,32,145,113,-30,22.43,-0.606,0.548,-20.327,0.09,0,0.147,-427.334,205.324,367.733,4573.536,-0.954,-21.169,4575.794,3,-17.203,0.828,-60.446,0,0,,4579.674,,,,,,,,,,,,,4579.723,2,,147,1,,,,,,,,,,,,,,,,,,,0.064,-37.507,-0.059,-17.272,-19.706,-46.061,-10.381,-65.76,21.295,-47.504,12.435,-62.194,40.915,-90.664,15.929,-123.483,-40.815,-90.564,-0.043,-36.8,,"Ainy4／あいにゃ",-0.061,-17.281,,"SUGUN",-19.85,-45.956,85,"_Gosomi",-10.37,-65.691,102,"ke ro",21.216,-47.416,,"CoalCat",12.519,-62.072,,"AI",40.9,-90.65,,"うよすま",15.849,-123.32,,"AI",-40.8,-90.55,,4583.811,-1.335,-33.513,,,,4579.125,-19.201,-40.843,4576.738,-17.098,-61.324,,,,,,,,,,,,,,,,,,,,,,4582.723,-17.939,-39.594,4578.302,-18.224,-56.178,,,,,,,,,,,,,,,,"",2,0,"_Gosomi",,,,37,""
197,,9,0,5,5,0,0,2,0,0,0,255,255,255,88,4597.861,"HANA_ARASHI",R,26,86,139,2.236,2.074,0.428,2.121,-0.335,2.102,-36.544,34.899,90,10,0,2,-68.89,-150,-1.113,0,0,3,8,L,"눈꽃",179.9,80,0.505,3,66,W,Y,1,4598.96,254,109,62,102,27,138,98,12.653,-10.832,-0.192,1.316,-20.071,-0.04,0,0.301,413.516,-424.136,95.463,4601.478,18.202,-89.645,4603.353,7,24.704,0.055,-108.113,1,8,,4604.383,4610.63,,,,,,,,,,,,4610.466,3,1,278,12,,,,,,,,,,,,,,,,,,,0.098,-37.432,-0.029,-17.237,-19.445,-45.519,-12.701,-64.546,21.199,-47.71,12.409,-63.109,40.922,-90.671,8.134,-123.669,-40.822,-90.57,0.299,-36.8,,"Ainy4／あいにゃ",-0.033,-17.305,,"SUGUN",-19.242,-46.121,120,"_Gosomi",-12.662,-64.483,,"ke ro",21.128,-47.638,,"CoalCat",12.556,-62.829,,"AI",40.9,-90.65,,"うよすま",8.387,-123.539,115,"AI",-40.8,-90.55,,,,,,,,4608.322,-20.784,-44.239,,,,,,,4609.957,-0.83,-58.368,,,,4604.311,24.527,-109.071,,,,,,,,,,4608.909,-17.779,-46.072,,,,,,,,,,,,,4605.135,22.972,-103.548,,,,"",2,0,"うよすま",4610.63,,,14,""
198,SIDE,9,0,5,5,0,0,2,0,0,0,255,255,255,,4613.234,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
199,,10,1,5,5,0,0,0,0,0,0,255,255,255,91,4666.564,"소솨소솨",R,33,83,135,2.6,0.066,0.838,1.543,0.907,1.617,-36.539,42.095,15,85,0,2,138.806,-27.551,-3.881,0,0,3,7,R,"うよすま",175.4,85.375,0.502,3,65,W,Y,1,4667.594,183,67,65,5,0,109,64,-19.7,-41.883,0.468,0.892,-19.299,-0.81,0,0.247,31.505,-427.885,419.431,4666.786,2.396,-21.425,4669.369,4,18.517,0.057,-43.362,0,0,,4673.278,,,,,,,,,,,,,4672.882,3,,147,16,,,,,,,,,,,,,,,,,,,0.244,-37.583,-0.025,-17.551,-20.304,-44.245,-16.988,-57.664,23.541,-50.215,12.513,-59.435,55.772,-112.813,0,-109.88,-38.414,-88.088,0.315,-37.555,,"Pring__",-0.026,-17.557,,"_Chun",-19.903,-45.849,85,"Pugeuk",-16.311,-58.29,,"Muna_328",23.549,-50.142,120,"Kr_Luna",11.442,-59.759,,"ddil_ddil69",56.183,-112.513,,"AI",0,-109.84,,"눈꽃",-38.423,-88.042,,4674.776,-0.847,-38.923,,,,4672.247,-18.779,-39.716,,,,4670.269,18.801,-43.806,,,,,,,,,,,,,,,,,,,4673.809,-17.935,-40.126,,,,4670.82,15.66,-43.238,,,,,,,,,,,,,"",2,0,"Muna_328",,,,82,""
200,,10,1,5,5,0,0,1,0,0,0,255,255,255,92,4689.209,"소솨소솨",R,32,83,134,0.649,-0.353,0.652,1.463,0.043,1.358,-36.539,33.038,0,100,0,0,151.018,-37.017,-3.549,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,,58,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,-37.405,-0.017,-17.541,-20.752,-45.757,-13.096,-59.52,24.632,-49.395,13.52,-60.275,47.259,-101.186,0,-109.86,-31.633,-109.771,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4693.137,-0.146,-37.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
201,,10,1,5,5,0,1,1,0,0,0,255,255,255,93,4702.812,"소솨소솨",R,5,70,120,-0.605,-0.545,0.614,1.437,-0.132,1.272,-36.539,27.939,37,63,0,0,-91.762,0,-2.913,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,,58,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164,-37.375,-0.031,-17.546,-20.592,-44.978,-13.925,-60.621,24.779,-49.152,15.008,-59.619,47.18,-101.389,0,-109.85,-31.721,-110.091,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4706.928,-0.23,-37.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
202,,10,1,5,5,0,2,1,0,0,0,255,255,255,94,4717.16,"소솨소솨",R,5,73,122,2.06,0.247,0.863,1.586,1.024,1.76,-36.539,48.296,40,60,0,2,-95.791,0,-7.722,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,3,58,W,Y,1,4718.345,188,34,70,28,0,136,94,25.595,-45.535,0.539,1.143,-19.571,0.94,0,0.439,179.945,-437.665,368.876,4721.828,61.76,-70.465,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199,-37.49,-0.001,-17.737,-20.696,-46.07,-14.136,-61.328,24.72,-49.268,14.98,-59.623,49.95,-101.492,0,-109.85,-31.768,-107.487,0.225,-37.941,,"Pring__",-0.004,-17.752,,"_Chun",-20.776,-46.463,,"Pugeuk",-14.067,-61.281,,"Muna_328",24.73,-49.238,,"Kr_Luna",14.985,-59.647,,"ddil_ddil69",50.041,-101.408,,"AI",0,-109.84,,"눈꽃",-31.767,-107.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
203,,10,1,5,5,0,2,1,0,0,0,255,255,255,95,4736.329,"소솨소솨",R,5,65,116,-0.907,-1.146,0.585,1.324,-0.268,0.904,-36.539,20.555,34,66,0,2,-84.765,0,0.304,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,3,58,W,Y,1,4737.492,255,112,82,84,25,145,129,26.244,29.431,-0.155,0.721,-21.072,0.47,0,0.54,340.236,-200.458,-451.725,4742.078,-54.302,-130.239,,,,,,0,0,,4742.82,4747.356,4752.548,4757.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,-37.268,-0.047,-18.05,-21.301,-47.32,-16.347,-60.024,24.654,-48.969,15.115,-59.582,49.72,-98.233,0,-109.85,-21.541,-97.2,0.334,-37.874,,"Pring__",-0.062,-18.035,,"_Chun",-20.262,-46.015,,"Pugeuk",-14.013,-62.156,,"Muna_328",24.66,-48.976,,"Kr_Luna",15.115,-59.59,,"ddil_ddil69",49.729,-98.211,,"AI",0,-109.84,,"눈꽃",-15.6,-91.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",4747.356,4752.548,,0,""
204,,10,1,6,5,0,0,1,0,0,0,255,255,255,96,4773.365,"소솨소솨",R,33,88,140,1.605,-0.316,0.755,1.478,0.522,1.407,-36.539,45.329,0,100,0,1,112.037,-9.481,-4.112,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,,65,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-37.703,0.018,-17.592,-22.03,-47.199,-19.923,-50.687,23.82,-48.794,9.868,-61.466,43.615,-99.465,0,-109.86,-42.562,-96.257,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
205,,10,1,6,5,1,0,1,0,0,0,255,255,255,97,4785.72,"소솨소솨",R,33,95,140,-0.442,-0.591,0.563,1.419,-0.373,1.219,-36.539,22.418,0,100,0,2,120.961,-28.569,-0.539,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,3,65,W,Y,1,4786.727,117,82,84,91,43,137,119,26.892,33.587,-0.401,0.913,-19.521,0.74,0,0.621,255.102,534.291,-97.244,4790.828,-69.023,-99.584,4791.853,8,-65.369,0.2,-96.972,1,0,,4792.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4798.481,5,,,,,0.2,-37.522,0.011,-17.589,-20.773,-46.164,-16.981,-57.927,23.797,-48.93,10.475,-61.535,43.615,-99.465,0,-109.85,-42.778,-93.351,0.26,-37.527,,"Pring__",-0.009,-17.599,,"_Chun",-20.891,-46.52,,"Pugeuk",-17.089,-57.331,,"Muna_328",23.803,-48.744,,"Kr_Luna",10.474,-61.535,67,"ddil_ddil69",43.615,-99.465,,"AI",0,-109.84,,"눈꽃",-42.773,-93.347,113,4801.069,0.142,-38.752,,,,,,,,,,,,,4796.56,0.779,-58.874,,,,,,,4792.834,-64.808,-96.431,,,,,,,,,,,,,,,,4799.707,0.216,-57.784,,,,,,,4793.474,-61.166,-95.292,"",2,0,"눈꽃",,,,14,""
206,,10,1,6,5,0,0,1,1,0,0,0,255,255,98,4811.433,"소솨소솨",R,34,79,129,1.201,-0.404,0.743,1.527,0.468,1.566,-36.539,35.055,0,100,0,2,95.112,5.236,-3.224,0,0,6,4,R,"ke ro",190,80,0.396,3,65,W,Y,1,4812.527,255,71,104,71,13,145,91,-6.42,2.637,0.221,0.864,-20.441,-0.79,0,0.598,-157.086,578.457,-26.68,4811.744,-0.108,-26.307,4816.261,7,-2.078,0.059,-88.198,1,0,,4818.462,,,,4818.393,,,,,,4813.02,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,-37.466,-0.01,-17.585,-19.736,-42.322,-15.441,-56.266,23.545,-47.14,8.661,-61.433,49.336,-102.73,0,-109.85,-47.807,-96.652,0.373,-37.612,,"Pring__",0.003,-17.587,,"_Chun",-19.342,-45.852,,"Pugeuk",-15.452,-56.272,,"Muna_328",22.593,-48.887,,"Kr_Luna",7.404,-61.824,65,"ddil_ddil69",49.274,-102.689,,"AI",0,-109.84,,"눈꽃",-47.808,-96.639,,4824.325,0.421,-39.122,,,,,,,,,,,,,4820.033,-0.095,-59.341,,,,,,,,,,,,,,,,,,,,,,,,,4822.96,0.509,-57.911,,,,,,,,,,"",2,0,"AI",4818.393,,,6,""
207,,10,1,6,5,0,0,1,1,1,0,4,0,255,99,4839.231,"소솨소솨",R,34,84,136,-2.54,-0.802,0.376,1.402,-1.241,1.119,-36.539,9.736,20,80,0,4,85.722,-23.728,-3.765,0,0,0,3,R,"_Gosomi",175,85.368,0.474,,65,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4840.214,4839.971,,,,,,,,,,,,,,,,,,,,,,,,,0.155,-37.382,0.014,-17.615,-19.545,-44.824,-14.485,-56.768,20.25,-46.925,10.593,-60.953,44.092,-97.57,0,-109.86,-38.589,-95.869,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4844.282,-0.175,-37.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4841.669,,,0,""
208,,10,1,6,5,0,1,1,1,1,0,4,0,255,100,4855.781,"소솨소솨",R,33,87,140,1.319,-0.532,0.622,1.463,-0.095,1.335,-36.539,30.186,0,100,0,2,120.634,-3.223,-3.649,0,0,0,3,R,"_Gosomi",175,85.368,0.474,3,65,W,Y,1,4856.882,183,96,149,75,21,145,116,25.346,41.117,0.026,0.764,-20.031,0.2,0,0.417,60.524,577.221,152.16,4860.694,-74.042,-85.26,,,,,,0,0,,,,,,,,,,,,4856.893,4857.593,,,,,,,,,,,,,,,,,,,,,,,,,0.174,-37.559,0.005,-17.587,-19.627,-43.083,-14.067,-57.57,20.032,-46.801,10.061,-62.209,41.041,-97.402,0,-109.85,-38.659,-95.929,0.265,-37.784,,"Pring__",0.023,-17.739,,"_Chun",-19.511,-44.267,,"Pugeuk",-13.997,-57.559,,"Muna_328",21.35,-47.082,,"Kr_Luna",9.457,-62.351,,"ddil_ddil69",40.997,-97.489,,"AI",0,-109.84,,"눈꽃",-38.673,-95.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",4870.005,,,0,""
209,,10,1,6,5,0,2,1,1,1,0,4,0,255,101,4880.237,"소솨소솨",R,3,66,112,-4.531,-0.649,0.337,1.437,-1.423,1.242,-36.539,15.44,0,100,0,4,-311.934,0,-3.037,0,0,0,3,R,"_Gosomi",175,85.368,0.474,,65,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,4881.359,4881.452,,4883.104,0,,578,0,,,,,,,,,,,,,,,,,,,0.062,-37.288,0.013,-17.646,-19.649,-41.975,-14.696,-57.065,20.73,-46.127,6.172,-60.899,47.071,-95.316,0,-109.85,-47.97,-93.135,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4882.662,,,0,""
210,,10,1,6,5,0,0,2,1,1,0,4,0,255,102,4899.627,"소솨소솨",R,34,86,139,-0.221,-0.549,0.597,1.447,-0.213,1.278,-36.539,21.632,0,100,0,0,70.662,-12.122,-0.334,0,0,1,5,R,"CoalCat",174.6,83,0.397,,65,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4900.232,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,-37.54,-0.01,-17.608,-20.456,-43.438,-15.305,-56.731,21.132,-47.289,6.192,-60.905,47.308,-96.038,0,-109.85,-40.569,-94.178,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4902.876,,,0,""
211,,10,1,6,5,0,1,2,1,1,0,4,0,255,103,4912.244,"소솨소솨",R,3,70,112,-5.133,-0.614,0.328,1.443,-1.462,1.264,-36.539,9.686,0,100,0,2,-434.564,0,-4.98,0,0,1,5,R,"CoalCat",174.6,83,0.397,3,65,W,Y,1,4913.463,226,151,79,62,51,145,104,19.898,42.688,-0.859,0.805,-21.217,0.9,0,0.442,427.311,29.671,420.149,4915.844,-51.473,-74.362,4920.036,8,-70.597,0.058,-94.544,1,0,,4918.25,4922.752,,,4918.58,4924.364,,4919.39,4924.607,,4913.114,4912.883,,,,,,,,,,,,,,,,,,,,,,,,,0.114,-37.269,-0.015,-17.6,-19.551,-43.265,-16.629,-58.554,21.442,-46.787,6.983,-60.66,46.861,-95.971,0,-109.85,-41.984,-93.435,0.011,-37.434,,"Pring__",-0.265,-17.717,105,"_Chun",-19.787,-43.592,,"Pugeuk",-16.759,-58.436,,"Muna_328",21.355,-46.693,,"Kr_Luna",6.937,-60.698,,"ddil_ddil69",46.861,-95.963,,"AI",0,-109.84,,"눈꽃",-42.004,-93.419,106,4930.397,0.081,-37.249,4927.381,1.132,-24.316,4924.617,-24.724,-45.224,,,,,,,,,,,,,,,,4921.007,-70.357,-94.088,,,,4929.788,1.602,-26.59,,,,,,,,,,,,,,,,,,,4921.707,-67.63,-91.502,"",2,0,"눈꽃",4918.58,4919.39,4924.607,106,""
212,,10,1,7,5,0,0,2,0,1,1,255,5,4,104,4944.267,"소솨소솨",R,33,82,133,2.546,0.314,0.833,1.602,0.886,1.809,-36.539,50.812,0,100,0,1,135.421,2.121,-1.976,0,0,2,2,R,"SUGUN",190,82,0.5,,65,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146,-37.348,-0.038,-17.653,-19.934,-44.47,-15.658,-59.173,20.21,-42.7,10.269,-61.623,45.43,-98.621,0,-109.85,-46.879,-89.311,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4948.447,-0.084,-37.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4947.292,,,0,""
213,,10,1,7,5,1,0,2,0,1,1,255,5,4,105,4960.915,"소솨소솨",R,34,81,131,2.174,-0.025,0.81,1.535,0.778,1.592,-36.539,44.593,0,100,0,1,98.273,-3.263,-1.704,0,0,2,2,R,"SUGUN",190,82,0.5,,65,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4961.186,,,,,,,,,,,,,,,,,,,,,,,,,0.21,-37.279,-0.06,-17.656,-19.746,-44.671,-16.37,-62.017,20.943,-44.124,7.927,-62.649,46.343,-98.189,0,-109.86,-44.955,-91.704,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4964.677,-0.049,-37.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4963.368,,,0,""
